0.0250743	0.0508679	0.0750439	0.100091	0.125117	0.150565	0.175418	0.201305	0.225117	0.250009	
20.3304	35.7955	46.5643	54.8957	61.0792	65.7393	69.1149	71.717	73.4979	74.8925	
12.1983	21.4773	27.9386	32.9374	36.6475	39.4436	41.4689	43.0302	44.0987	44.9355	
8.13218	14.3182	18.6257	21.9583	24.4317	26.2957	27.646	28.6868	29.3992	29.957	
