0.0250657	0.0500566	0.0750579	0.100022	0.125199	0.150167	0.175	0.20001	0.225036	0.250115	
86.2118	135.152	163.052	178.93	188.043	193.182	196.101	197.779	198.735	199.281	
67.0536	105.118	126.818	139.168	146.256	150.253	152.523	153.828	154.572	154.996	
47.8954	75.0845	90.5844	99.4058	104.468	107.323	108.945	109.877	110.408	110.711	
28.7373	45.0507	54.3506	59.6435	62.6809	64.394	65.3669	65.9262	66.245	66.4269	
9.57909	15.0169	18.1169	19.8812	20.8936	21.4647	21.789	21.9754	22.0817	22.1423	
