0.0404785	0.068392	0.0826842	0.106114	0.137607	0.161792	0.183429	0.203536	0.23134	0.280719	
0.602587	0.878052	0.987461	1.13112	1.27085	1.34776	1.40014	1.43812	1.47772	1.52263	
0.361552	0.526831	0.592476	0.678671	0.762507	0.808655	0.840085	0.862873	0.886633	0.913579	
0.241035	0.351221	0.394984	0.452447	0.508338	0.539103	0.560057	0.575249	0.591089	0.609053	
