0.3057	0	1	0	0	1
0.380433	0	2	0	0	1
0.447584	0	2	1	0	1
0.570384	1	2	2	0	1
0.779255	1	2	4	1	1
0.779255	1	2	4	1	1
0.943195	1	2	5	1	1
1.1332	2	2	5	1	1
1.1332	2	2	5	1	1
1.26566	2	2	5	2	1
1.26566	2	2	5	2	1
1.62554	3	2	5	2	1
1.62554	3	2	5	2	1
