0.270458	1	0	0	0	1
0.270458	1	0	0	0	1
0.425959	2	0	0	0	1
0.425959	2	0	0	0	1
0.672317	2	1	0	0	1
0.672317	2	1	0	0	1
0.832212	3	2	0	0	1
0.978849	4	2	0	0	1
0.978849	4	2	0	0	1
1.24001	4	2	0	1	1
1.24001	4	2	0	1	1
1.4995	4	2	1	1	1
1.4995	4	2	1	1	1
1.62435	4	2	2	1	1
1.69744	6	2	2	1	1
