0.195798	0	1	0	0	0
0.540876	0	1	0	1	0
0.540876	0	1	0	1	0
0.671828	2	1	0	1	0
1.03181	2	1	0	2	0
1.03181	2	1	0	2	0
1.12189	2	1	1	2	0
1.20186	2	1	1	1	0
1.32823	2	1	2	1	0
1.59178	2	2	2	1	0
1.59178	2	2	2	1	0
1.69441	2	4	2	0	0
1.89625	2	5	2	1	0
1.89625	2	5	2	1	0
2.18407	2	5	2	1	0
