0.250407	0	2	1	0	0
0.250407	0	2	1	0	0
0.410124	0	2	1	1	1
0.534376	0	2	2	1	1
0.534376	0	2	2	1	1
0.875967	0	3	2	1	1
0.875967	0	3	2	1	1
0.989589	0	4	2	2	1
1.11281	0	4	3	2	1
1.2886	0	3	3	2	1
1.2886	0	3	3	2	1
1.37585	0	3	3	3	1
1.81287	0	3	4	3	1
1.81287	0	3	4	3	1
2.1461	0	3	5	3	1
