0.131618	0	1	0	0	0
0.245358	1	1	0	0	0
0.697404	2	1	0	0	0
0.697404	2	1	0	0	0
1.18903	2	2	0	0	0
1.18903	2	2	0	0	0
1.29989	2	3	0	0	0
1.55129	3	3	0	0	0
1.55129	3	3	0	0	0
1.67079	3	3	0	0	1
1.68821	3	4	0	0	1
2.00698	3	4	0	1	1
2.00698	3	4	0	1	1
