0.179221	0	0	1	1	0
0.212911	0	1	1	1	1
0.401568	0	2	1	1	1
0.445587	0	3	1	1	1
0.769896	0	4	1	1	1
0.769896	0	4	1	1	1
1.03538	0	5	2	1	1
1.03538	0	5	2	1	1
1.39089	0	5	3	1	1
1.39089	0	5	3	1	1
1.83802	0	5	3	2	1
1.83802	0	5	3	2	1
1.96535	0	6	3	2	1
2.10166	1	6	3	2	1
